Rank,Name,Score,Provisional Rank,Provisional Score,Performance,Old Rating(β),Change,New Rating(β)
440,katalonecfly,2635844671768,441,87777478854,1419,835,+199,1034
441,altairrr,2635230369936,455,87572300959,1417,1198,+89,1287
442,chro4896,2635032524541,446,87700824197,1416,329,+412,741
443,ccppjsrb,2634455586867,452,87618963313,1414,1097,+110,1207
444,azriel1rf,2634333179645,451,87652780086,1413,793,+192,985
445,rkato5680,2634203229755,448,87687648746,1412,768,+192,960
446,darnley,2634189690392,442,87759094317,1410,457,+346,803
447,torisasami,2631654585296,458,87481234315,1409,909,+149,1058
448,Izayoi_R,2631241788255,449,87684715583,1407,991,+128,1119
449,ysys_Ba,2625433908306,460,87307306381,1406,667,+227,894
450,seaza,2624587989750,453,87607847649,1404,137,+461,598
451,jjjjjjjtgpptmjj,2624432342055,457,87502958486,1403,1404,+50,1454
452,Genius3435,2624405714299,459,87323085398,1402,0,+402,402
453,hrokamo,2620880322218,462,87146460724,1400,193,+433,626
454,Manuel1024,2619896877424,461,87232542603,1399,639,+236,875
455,sotozaki,2619178078211,463,86984018540,1397,741,+194,935
456,near12,2617149269721,470,86826066888,1396,722,+225,947
457,oliverx3,2616920492289,474,86792405874,1395,343,+394,737
458,tishii24,2616689684730,468,86838829134,1393,407,+342,749
459,STInverSpinel,2616552124377,465,86869218202,1391,535,+278,813
459,delta71,2616552124377,466,86869218202,1391,526,+281,807
461,kabipoyo,2616371273158,469,86827989495,1389,804,+175,979
462,shogo314,2614102496504,467,86862818169,1388,800,+176,976
463,TomA,2610774653076,471,86802583118,1386,0,+387,387
464,misinnosakana,2609429665483,478,86706662783,1385,553,+293,846
465,tsr,2609389902719,476,86730711769,1384,485,+295,780
466,ntk_ta01,2608656963483,481,86554666524,1382,808,+170,978
467,nobukichi,2608319120469,433,87934361055,1381,219,+432,651
468,shim0,2608117363246,341,90315710168,1379,625,+237,862
469,Masaoooo,2606888634570,464,86944141550,1378,903,+147,1050
470,sca1l,2605892908564,484,86436894197,1377,241,+424,665
471,mazihang2022,2604503844851,480,86591204481,1375,18,+393,411
472,kyo1,2604405104653,477,86725252308,1374,1184,+82,1266
473,hattoritori,2602923500930,475,86743042844,1372,476,+295,771
474,fmhr,2601624827842,482,86516337655,1371,981,+121,1102
475,chikkun,2599480208498,486,86356035765,1370,352,+376,728
476,kkurata,2597889695347,483,86438662651,1368,0,+370,370
477,MZKi,2597251908224,479,86600503641,1367,1165,+82,1247
478,sh_mug,2592986223979,472,86801065338,1366,1134,+88,1222
479,ecottea,2592813880454,487,86203788633,1364,0,+366,366
480,side,2590720760443,485,86374876700,1363,775,+173,948
481,learn_machi,2585335272702,489,85909075247,1361,0,+363,363
482,haj1me,2584858945115,490,85898582509,1360,136,+431,567
483,cympfh,2584397283067,492,85883273346,1359,970,+120,1090
484,pano,2581640642820,496,85595309775,1357,0,+359,359
485,TAISA_,2581156044581,495,85794014770,1356,1224,+71,1295
486,tsfn,2580564695726,488,85993436611,1355,0,+357,357
487,gengar_094,2576771552906,494,85812784056,1353,124,+426,550
488,kotet,2571089824164,497,85554097267,1352,1190,+75,1265
489,kariya1975,2568851782736,499,85382890342,1350,368,+359,727
490,coco18000,2566172700450,500,85253339666,1349,986,+115,1101
491,judgelaw,2559021843688,502,84851217154,1348,901,+145,1046
492,SDESTINY,2558973845784,491,85892693922,1346,630,+218,848
493,gojira_ku,2549350851714,501,84868094137,1345,1276,+58,1334
494,pelno,2548509630100,503,84704514327,1344,787,+189,976
495,swift_zym,2543742065441,505,84537065218,1342,1206,+77,1283
496,skt113,2543115932753,473,86798573604,1341,0,+345,345
497,rinrion,2537409472272,506,84403622294,1340,517,+261,778
498,kaede2020,2533398909429,435,87900831417,1338,721,+192,913
499,usto,2524127888849,508,84050792699,1337,1022,+122,1144
500,Bondo416,2521784131084,430,88005359303,1335,928,+125,1053
501,nahcnuj,2515527338270,507,84368711113,1334,0,+339,339
502,Nyaan,2509308626747,511,83285641307,1333,574,+245,819
503,kiyoshi0205,2508403219632,510,83553434690,1331,52,+387,439
504,bqn,2507227053400,512,83229566763,1330,716,+189,905
505,xsd,2499308523580,513,83111190986,1329,605,+222,827
506,vistoron15,2498265193127,509,83723095253,1327,791,+161,952
507,akouryy,2497542327169,516,82900711138,1326,1110,+100,1210
508,Hachimori,2497088161173,514,82984941893,1325,1350,+49,1399
509,milkcoffee,2495257416093,517,82840881610,1323,1258,+63,1321
510,SleepyPuppy,2487869657132,518,82760362687,1322,693,+189,882
511,nemoi,2486415009341,519,82493372919,1321,760,+165,925
512,retocrooman,2485034208088,520,82488965132,1319,17,+344,361
513,JerseyHolstein,2482997274412,498,85457490169,1318,294,+373,667
514,plcherrim,2474609422091,522,81699765839,1317,1136,+77,1213
515,K_SIO,2466255672541,521,82066326030,1315,653,+199,852
516,uil,2464835384378,405,88811116220,1314,656,+225,881
517,suisen,2455766926699,324,90667152867,1312,742,+171,913
518,ShunSK210328,2446922649879,528,80934202146,1311,158,+400,558
519,ZZY,2444116432167,493,85843420410,1310,0,+319,319
520,a01sa01to,2442902260623,525,81150992107,1308,307,+337,644
521,nagoyan,2442110530125,526,81145397599,1307,276,+373,649
522,toriroro,2440967466377,523,81211605300,1306,1067,+95,1162
523,SakuraTakahashi,2437501175112,527,80993526288,1304,52,+366,418
524,wattaihei,2437487165739,524,81209866480,1303,1356,+43,1399
525,HAPPA,2418304120758,532,80268550552,1302,1289,+52,1341
526,take213,2414407772164,530,80348747916,1300,434,+280,714
527,nemu1024,2412760503417,529,80404120679,1299,17,+328,345
528,kkktym,2403923745573,531,80293843435,1298,1378,+40,1418
529,kit84,2384514670818,535,79394723060,1296,633,+198,831
530,ttttan,2382685876472,534,79786341110,1295,372,+333,705
531,cleantted,2380311990949,536,79053429698,1294,937,+113,1050
532,sushiking,2363112283598,538,78618443848,1292,685,+207,892
533,emankcin,2357186886462,539,78270890344,1291,576,+218,794
534,Ooooiwocha,2351866525724,540,78146559555,1290,0,+304,304
535,fuzuiR,2350422399093,541,78043055868,1288,0,+303,303
536,ybhrrrn,2349602223450,542,78033664585,1287,0,+301,301
537,naga14,2349237229603,543,78017984244,1286,0,+300,300
538,muse,2343849334634,546,77891598771,1284,338,+315,653
539,maki_glenscape,2336603987625,551,77207960984,1283,282,+332,614
540,zugogo,2336562538658,547,77716850560,1282,0,+297,297
541,hte,2335257685042,544,77984218878,1280,289,+354,643
542,toshiba66,2333244267575,548,77612751479,1279,0,+295,295
543,aonama,2331250437096,550,77391950472,1278,665,+179,844
544,hs484,2323374573294,552,77157069846,1276,783,+169,952
545,wkb89_,2322265279462,553,77148224372,1275,961,+107,1068
546,daigouin,2318676636551,554,77065397927,1274,0,+292,292
547,NakahashiNakashi,2317274467098,556,76872173306,1272,0,+291,291
548,mamunine,2307646552303,559,76578643717,1271,0,+290,290
549,IHa,2306017964325,557,76746633309,1269,248,+362,610
550,rxive,2301005544395,561,76325049045,1268,231,+365,596
551,hashiya8,2291251322845,565,75388694666,1267,471,+278,749
552,spipipike,2289170345032,563,75720137806,1265,367,+321,688
553,gorugo30,2286633804650,545,77980313270,1264,1131,+72,1203
554,satsuki0096,2271357397268,564,75468363929,1263,196,+368,564
555,machikane,2259973804153,566,75386498804,1261,52,+334,386
556,h2d5,2256916871423,568,74820616010,1260,297,+317,614
557,RedyYuh,2250071382403,549,77581982839,1259,139,+367,506
558,pitsu,2248487095309,569,74712814026,1257,764,+169,933
559,romc,2233303846855,571,74123449862,1256,0,+279,279
560,kamiya_shake,2231899837674,573,74051401271,1255,260,+350,610
561,tirol30,2231858823822,572,74115638009,1253,765,+147,912
562,hal_goldfish,2220374439959,575,73678118842,1252,865,+140,1005
563,phys232b,2210675918475,399,88978458301,1251,874,+119,993
564,toma25,2203726108818,576,73100780516,1249,0,+275,275
565,koukypopy,2202055964744,567,74912871620,1248,0,+274,274
566,ninomiya,2196940488910,560,76528244440,1247,0,+273,273
567,sou1649,2191669485788,533,80133537400,1245,52,+322,374
568,netyo715,2190419965918,577,72882998594,1244,881,+114,995
569,anemame,2187060749540,578,72679587905,1243,399,+272,671
570,tokio_at_tokyo,2186250299680,570,74392620710,1241,0,+269,269
571,sk461,2174373692666,579,72231678385,1240,416,+262,678
572,PatriciaG,2166063246607,580,71972465889,1239,206,+353,559
573,masas1991,2154244575120,583,71519674563,1237,1080,+73,1153
574,Luft,2152492750577,582,71558703585,1236,179,+326,505
575,kuuso,2150941392043,581,71636978009,1235,0,+265,265
576,you070707,2141738918019,585,71003660559,1233,894,+128,1022
577,molety,2139194730299,584,71234154229,1232,826,+145,971
578,Kimu_1024,2118699603409,586,70699915705,1231,157,+351,508
579,zezero,2117006382331,588,69984134391,1229,959,+95,1054
580,y_yu,2115822403209,574,73725609587,1228,0,+260,260
581,schwarzahl,2112754340158,537,78807594520,1227,867,+119,986
582,Kichico,2106148013090,589,69904989100,1225,133,+346,479
583,sakata1222,2099106265367,590,69755507673,1224,210,+345,555
584,satoto81,2071292684310,592,69156828329,1223,505,+219,724
585,Romann,2068977200286,593,68672567594,1221,552,+205,757
586,piyo37,2062329478356,594,68557058419,1220,95,+330,425
587,YunaMana,2046658002773,595,68097771520,1219,302,+296,598
588,daigakupotato,2045705531363,597,67810469458,1217,151,+343,494
589,ynq1242,2041773156092,596,67876604408,1216,231,+336,567
590,beta,2037434945967,599,67552158622,1214,0,+252,252
591,baku1101,2030450516964,598,67805255463,1213,1323,+48,1371
592,motu84834,2029287941829,591,69667262516,1212,18,+268,286
593,mitsui321,2004640721475,601,66388170000,1210,290,+321,611
594,sato11,1975000713981,602,66317112431,1209,0,+248,248
595,Utopiosphere,1963315426451,603,65512007676,1208,70,+308,378
596,Kajiken,1960248504803,606,65100513855,1206,221,+333,554
597,arasius,1953362919255,587,70317684315,1205,0,+246,246
598,piddy,1951715625250,607,64824768639,1204,659,+168,827
599,shamal_ref,1942833400376,600,66778236361,1202,0,+244,244
600,perifereia,1939069372564,605,65434125155,1201,0,+243,243
601,akane831,1936401727446,608,64750825858,1200,400,+280,680
602,hkawaguc,1916800485641,609,63806653369,1198,859,+120,979
603,anuj0809,1916713396213,610,63720029576,1197,0,+241,241
604,saikrish02,1902012861273,664,63179310956,1195,0,+240,240
604,qiuzx,1902012861273,615,63199197971,1195,0,+240,240
606,Nachia,1901462524443,847,63117719888,1177,1026,+73,1099
606,serpent,1901462524443,772,63179310956,1177,89,+300,389
606,n2_,1901462524443,841,63117719888,1177,0,+229,229
606,masuche,1901462524443,842,63117719888,1177,362,+258,620
606,yajamon,1901462524443,848,63117719888,1177,0,+229,229
606,Orca28,1901462524443,844,63117719888,1177,632,+167,799
606,nasubi24,1901462524443,815,63179310956,1177,780,+122,902
606,batsumaru,1901462524443,837,63117719888,1177,0,+229,229
606,Ksaw,1901462524443,838,63117719888,1177,0,+229,229
606,zxc_identity,1901462524443,843,63117719888,1177,0,+229,229
606,ei1918,1901462524443,755,63179310956,1177,0,+229,229
606,matchataro,1901462524443,670,63179310956,1177,138,+318,456
606,SMDTU,1901462524443,785,63179310956,1177,0,+229,229
606,pureharmony,1901462524443,840,63117719888,1177,0,+229,229
606,yoh42,1901462524443,835,63117719888,1177,394,+272,666
606,tomarint,1901462524443,810,63179310956,1177,747,+136,883
606,gmmtea,1901462524443,719,63179310956,1177,452,+224,676
606,66ed3gs,1901462524443,845,63117719888,1177,0,+229,229
606,koh1,1901462524443,700,63179310956,1177,0,+229,229
606,push,1901462524443,634,63179310956,1177,607,+172,779
606,sigh_kgr,1901462524443,834,63117719888,1177,207,+319,526
606,someone_,1901462524443,687,63179310956,1177,18,+247,265
606,matamatajupiter,1901462524443,839,63117719888,1177,609,+193,802
606,shiomusubi496,1901462524443,620,63179310956,1177,951,+86,1037
630,huikang,1901405651262,849,63115280333,1160,834,+107,941
631,Sueh,1901233059528,750,63179310956,1159,227,+282,509
632,Mitsuda,1901231980636,748,63179310956,1035,0,+161,161
632,eric006,1901231980636,760,63179310956,1035,154,+241,395
632,kawatom,1901231980636,641,63179310956,1035,0,+161,161
632,ksrk,1901231980636,661,63179310956,1035,0,+161,161
632,aLiCEcartert,1901231980636,769,63179310956,1035,70,+214,284
632,rmizuta,1901231980636,725,63179310956,1035,637,+123,760
632,higopon_,1901231980636,812,63179310956,1035,110,+230,340
632,msilver,1901231980636,754,63179310956,1035,0,+161,161
632,jayinnn,1901231980636,659,63179310956,1035,1025,+64,1089
632,brightcat,1901231980636,721,63179310956,1035,109,+211,320
632,takekinmkk,1901231980636,696,63179310956,1035,170,+220,390
632,awageppo,1901231980636,692,63179310956,1035,0,+161,161
632,WestKasaiKK,1901231980636,818,63179310956,1035,0,+161,161
632,SeiyaT,1901231980636,635,63179310956,1035,559,+148,707
632,altotip,1901231980636,682,63179310956,1035,294,+245,539
632,Zarath8128,1901231980636,811,63179310956,1035,0,+161,161
632,m193,1901231980636,645,63179310956,1035,336,+215,551
632,tm0000k,1901231980636,792,63179310956,1035,103,+228,331
632,kerozou,1901231980636,672,63179310956,1035,341,+206,547
632,silviase,1901231980636,686,63179310956,1035,674,+134,808
632,iseekautos,1901231980636,729,63179310956,1035,52,+204,256
632,KoseT,1901231980636,794,63179310956,1035,0,+161,161
632,CHRIBUR,1901231980636,626,63179310956,1035,57,+207,264
632,s1010,1901231980636,830,63179310956,1035,490,+186,676
632,NeoNuc2001,1901231980636,803,63179310956,1035,0,+161,161
632,Aurora2005,1901231980636,768,63179310956,1035,243,+224,467
632,QiToY,1901231980636,701,63179310956,1035,99,+226,325
632,leafmoon,1901231980636,685,63179310956,1035,0,+161,161
632,masahiroDIARY,1901231980636,651,63179310956,1035,0,+161,161
632,kato___,1901231980636,718,63179310956,1035,0,+161,161
632,Pretender,1901231980636,765,63179310956,1035,168,+245,413
632,tukitoka,1901231980636,658,63179310956,1035,682,+113,795
632,xiachuantope,1901231980636,666,63179310956,1035,0,+161,161
632,temnam,1901231980636,636,63179310956,1035,312,+219,531
632,FLOPPY_30,1901231980636,773,63179310956,1035,0,+161,161
632,Isshii,1901231980636,642,63179310956,1035,400,+194,594
632,ion_,1901231980636,691,63179310956,1035,441,+176,617
632,sidearrow,1901231980636,762,63179310956,1035,0,+161,161
632,begame,1901231980636,695,63179310956,1035,0,+161,161
632,hkus,1901231980636,814,63179310956,1035,52,+204,256
632,nakamurk,1901231980636,654,63179310956,1035,361,+200,561
632,chakshu_gupta,1901231980636,787,63179310956,1035,337,+236,573
632,kjsnnsk0120,1901231980636,789,63179310956,1035,72,+216,288
632,Tsukumowan,1901231980636,828,63179310956,1035,207,+252,459
632,cumin,1901231980636,733,63179310956,1035,563,+142,705
632,Nichi10p,1901231980636,745,63179310956,1035,0,+161,161
632,Flkanjin,1901231980636,708,63179310956,1035,166,+244,410
632,maddenvvs,1901231980636,652,63179310956,1035,629,+125,754
632,tayu0110,1901231980636,743,63179310956,1035,0,+161,161
632,pengin,1901231980636,740,63179310956,1035,113,+231,344
632,UMRgurashi,1901231980636,758,63179310956,1035,652,+120,772
632,urani_15,1901231980636,623,63179310956,1035,0,+161,161
632,amitani,1901231980636,722,63179310956,1035,654,+139,793
632,deepanshu_2810,1901231980636,681,63179310956,1035,0,+161,161
632,keep_OC,1901231980636,771,63179310956,1035,750,+115,865
632,forest3,1901231980636,710,63179310956,1035,180,+248,428
632,motomiya,1901231980636,730,63179310956,1035,0,+161,161
632,aaaaaaaaaa2230,1901231980636,622,63179310956,1035,416,+201,617
632,tsukas,1901231980636,799,63179310956,1035,0,+161,161
632,furikus,1901231980636,776,63179310956,1035,0,+161,161
632,kumjin3141,1901231980636,738,63179310956,1035,731,+108,839
632,fuyutsubaki,1901231980636,706,63179310956,1035,326,+239,565
632,ikkunjyanaika,1901231980636,630,63179310956,1035,52,+204,256
632,kyanite_jp,1901231980636,796,63179310956,1035,0,+161,161
632,Kahuka,1901231980636,791,63179310956,1035,984,+57,1041
632,watarimaycry2,1901231980636,669,63179310956,1035,149,+216,365
632,RINCHAMAN,1901231980636,631,63179310956,1035,0,+161,161
632,tinsep19,1901231980636,757,63179310956,1035,0,+161,161
632,miau,1901231980636,802,63179310956,1035,661,+118,779
632,ika_tus,1901231980636,817,63179310956,1035,0,+161,161
632,Henansh721,1901231980636,704,63179310956,1035,0,+161,161
632,kotarot,1901231980636,723,63179310956,1035,907,+70,977
632,rui_er,1901231980636,689,63179310956,1035,0,+161,161
632,knk_kei,1901231980636,798,63179310956,1035,157,+225,382
632,mizuiro_t,1901231980636,684,63179310956,1035,1354,+27,1381
632,shakayami,1901231980636,693,63179310956,1035,126,+209,335
632,ntuda,1901231980636,767,63179310956,1035,0,+161,161
632,otera,1901231980636,627,63179310956,1035,1364,+22,1386
632,yuruhiya,1901231980636,805,63179310956,1035,1209,+31,1240
632,ransewhale,1901231980636,656,63179310956,1035,536,+171,707
632,agarai3,1901231980636,784,63179310956,1035,497,+159,656
632,kites,1901231980636,763,63179310956,1035,392,+194,586
632,flour814,1901231980636,650,63179310956,1035,1396,+19,1415
632,Chroma7p,1901231980636,764,63179310956,1035,259,+236,495
632,wawawa0319,1901231980636,797,63179310956,1035,0,+161,161
632,peria,1901231980636,735,63179310956,1035,0,+161,161
632,marroncastle917,1901231980636,824,63179310956,1035,467,+167,634
632,sounansya,1901231980636,629,63179310956,1035,248,+252,500
632,H3PO4,1901231980636,628,63179310956,1035,877,+73,950
632,AlveRahman,1901231980636,657,63179310956,1035,0,+161,161
632,soitakahashi,1901231980636,676,63179310956,1035,0,+161,161
632,ichi20,1901231980636,788,63179310956,1035,342,+209,551
632,D2029AAE2EF6,1901231980636,674,63179310956,1035,283,+220,503
632,oyaki,1901231980636,715,63179310956,1035,559,+147,706
632,boomslang,1901231980636,821,63179310956,1035,329,+216,545
632,jbyxm,1901231980636,711,63179310956,1035,634,+126,760
632,kohei2019,1901231980636,800,63179310956,1035,240,+252,492
632,arieyui,1901231980636,820,63179310956,1035,160,+242,402
632,kyomukyomupurin,1901231980636,648,63179310956,1035,0,+161,161
632,rjifu,1901231980636,663,63179310956,1035,0,+161,161
632,hiiragi1812,1901231980636,640,63179310956,1035,151,+241,392
632,st2d,1901231980636,655,63179310956,1035,436,+186,622
632,Jetman,1901231980636,678,63179310956,1035,0,+161,161
632,deepansh10,1901231980636,677,63179310956,1035,0,+161,161
632,Suu0313,1901231980636,637,63179310956,1035,1301,+24,1325
632,magurofly,1901231980636,753,63179310956,1035,740,+100,840
632,anchy,1901231980636,770,63179310956,1035,0,+161,161
632,polyester,1901231980636,688,63179310956,1035,254,+223,477
632,dew21ma,1901231980636,734,63179310956,1035,491,+161,652
632,coomst,1901231980636,712,63179310956,1035,0,+161,161
632,outline,1901231980636,804,63179310956,1035,890,+71,961
632,okeue,1901231980636,825,63179310956,1035,355,+202,557
632,laet,1901231980636,646,63179310956,1035,784,+91,875
632,fujiyama,1901231980636,775,63179310956,1035,530,+166,696
632,dualism7629,1901231980636,679,63179310956,1035,0,+161,161
632,Freddy_me_me2,1901231980636,737,63179310956,1035,716,+105,821
632,bs2332,1901231980636,782,63179310956,1035,145,+240,385
632,kanzakihikaru,1901231980636,790,63179310956,1035,626,+126,752
632,P16,1901231980636,819,63179310956,1035,0,+161,161
632,ssdng,1901231980636,638,63179310956,1035,353,+211,564
632,tkg06269476,1901231980636,683,63179310956,1035,216,+252,468
632,Kazu1998k,1901231980636,667,63179310956,1035,938,+64,1002
632,Libra_A,1901231980636,694,63179310956,1035,83,+221,304
632,Franne,1901231980636,756,63179310956,1035,285,+247,532
632,YuunagiAsakaze,1901231980636,741,63179310956,1035,18,+179,197
632,hachi_shino,1901231980636,780,63179310956,1035,150,+240,390
632,umezo,1901231980636,624,63179310956,1035,954,+61,1015
632,akinari_ueda,1901231980636,717,63179310956,1035,0,+161,161
632,kmjp,1901231980636,744,63179310956,1035,178,+221,399
632,Masalmah,1901231980636,809,63179310956,1035,326,+238,564
632,brthyyjp,1901231980636,807,63179310956,1035,634,+124,758
632,zuzuzuzu4z,1901231980636,831,63179310956,1035,225,+252,477
632,malifold,1901231980636,813,63179310956,1035,295,+246,541
632,arisugawayuki,1901231980636,806,63179310956,1035,849,+94,943
632,material,1901231980636,673,63179310956,1035,74,+215,289
632,kabuto64425,1901231980636,705,63179310956,1035,997,+57,1054
632,r_mita,1901231980636,829,63179310956,1035,0,+161,161
632,hatsukaiwa,1901231980636,778,63179310956,1035,134,+212,346
632,Crepuscolo,1901231980636,703,63179310956,1035,0,+161,161
632,y61mpnl,1901231980636,625,63179310956,1035,1087,+45,1132
632,Eguy,1901231980636,690,63179310956,1035,0,+161,161
632,myuti,1901231980636,665,63179310956,1035,0,+161,161
632,msnk,1901231980636,713,63179310956,1035,0,+161,161
632,hyttcnkf,1901231980636,697,63179310956,1035,52,+204,256
632,nhigashino,1901231980636,639,63179310956,1035,121,+233,354
632,fuji_yk,1901231980636,736,63179310956,1035,131,+236,367
632,Noboru2020,1901231980636,698,63179310956,1035,265,+223,488
632,WAIT,1901231980636,759,63179310956,1035,0,+161,161
632,ToE,1901231980636,724,63179310956,1035,222,+225,447
632,charhan,1901231980636,702,63179310956,1035,0,+161,161
632,Kome_soudou,1901231980636,709,63179310956,1035,372,+199,571
632,touran,1901231980636,739,63179310956,1035,610,+134,744
632,ehuthon,1901231980636,699,63179310956,1035,0,+161,161
632,aaing,1901231980636,727,63179310956,1035,0,+161,161
632,Gash788,1901231980636,746,63179310956,1035,0,+161,161
632,Retro,1901231980636,816,63179310956,1035,164,+244,408
632,chacoder,1901231980636,726,63179310956,1035,338,+211,549
632,lrmystp,1901231980636,786,63179310956,1035,0,+161,161
632,MurATa25,1901231980636,822,63179310956,1035,0,+161,161
632,ruikanoh,1901231980636,781,63179310956,1035,18,+179,197
632,ohsmt,1901231980636,779,63179310956,1035,78,+218,296
632,ak9,1901231980636,742,63179310956,1035,545,+168,713
632,hasegn,1901231980636,749,63179310956,1035,0,+161,161
632,prakash_218,1901231980636,823,63179310956,1035,0,+161,161
632,karinohito,1901231980636,668,63179310956,1035,917,+68,985
797,Dai3,1901227226956,619,63179364824,898,0,+114,114
798,mochidan,1901200326886,612,63269888999,896,0,+113,113
799,tonakai,1901110745912,611,63269888999,894,882,+51,933
800,zoidzium,1900837835381,614,63266336774,891,0,+112,112
800,Ashandf,1900837835381,613,63266336774,891,0,+112,112
802,baroqueengine,1900681643801,616,63195645751,886,221,+191,412
802,i8fbnkyw,1900681643801,618,63195645751,886,1298,+16,1314
802,Rssll_Krkgrd,1900681643801,617,63195645751,886,352,+155,507
805,Itsnk,1899937259505,714,63179310956,882,0,+110,110
806,tsuchiwww,1899684211701,832,63131547866,880,745,+70,815
807,FLR,1896999494922,660,63179310956,878,790,+74,864
808,macle,1895687899782,850,63108619926,876,321,+162,483
809,tropolone,1889463437691,604,65464919845,874,386,+146,532
810,junkusb,1886350657584,851,62677525585,872,0,+107,107
811,TakeruOkuyama,1879496033517,643,63179310956,870,122,+166,288
812,sakaki_tohru,1875748113471,852,62415979730,868,0,+106,106
813,T_Stream,1872111933988,826,63179310956,866,975,+38,1013
814,makio93,1866216864265,853,61990885044,864,663,+85,748
815,venusb,1859399240006,793,63179310956,862,0,+104,104
816,sueki_1414,1848989972811,720,63179310956,860,0,+104,104
817,G4NP0N,1848984178292,855,61469480075,858,861,+50,911
818,strongf,1848958173745,783,63179310956,856,0,+103,103
819,coricozizi,1848934605680,801,63179310956,854,0,+102,102
820,compose,1848805361895,856,61444546414,851,52,+139,191
821,patron,1848804847165,846,63117719888,849,631,+84,715
822,KazukiOta,1848229808361,854,61526030599,847,0,+100,100
823,MtSaka,1844298121490,621,63179310956,845,337,+147,484
824,hulk,1839799713303,647,63179310956,842,0,+99,99
824,mikit,1839799713303,860,61167375168,842,984,+35,1019
826,English_tan,1839698880984,827,63179310956,834,427,+125,552
826,shashank1012,1839698880984,716,63179310956,834,0,+97,97
826,wasrena,1839698880984,859,61168029105,834,0,+97,97
826,nmy,1839698880984,662,63179310956,834,0,+97,97
826,sougo002,1839698880984,858,61168029105,834,545,+98,643
831,karasuex54,1829551769432,865,60880042596,828,0,+96,96
832,bayashi_cl,1829542839549,871,60825667825,826,117,+150,267
833,ayonamo,1829533381578,731,63179310956,823,17,+112,129
834,andpdas,1829463043613,747,63179310956,821,354,+160,514
835,Taichicchi,1829461390970,774,63179310956,819,0,+94,94
836,tktk_snsn,1829441583924,869,60856922295,817,965,+39,1004
837,KBTIT,1829429916440,675,63179310956,814,724,+64,788
838,yana87,1829403913402,671,63179310956,812,278,+166,444
839,tyagishi,1829391771087,868,60864231674,810,0,+91,91
840,naru1,1829390482779,761,63179310956,807,0,+91,91
841,c_utkarsh,1829359662932,870,60828417631,805,0,+90,90
842,SuperUP,1829335389746,633,63179310956,803,294,+143,437
843,ankan2526,1829316751101,653,63179310956,800,0,+89,89
844,ytoki28,1829275471774,863,60917120321,798,841,+46,887
845,mikecat,1829255428374,862,60931824779,796,1064,+23,1087
846,TAKANET,1829247251436,866,60874883195,793,711,+75,786
847,lemonpeach,1829211672937,833,63117719888,791,806,+48,854
848,ilmango,1829203829871,732,63179310956,789,140,+144,284
849,Zxc200611,1829191717303,808,63179310956,786,0,+86,86
850,tanachiu,1829171260018,861,60935556179,784,0,+86,86
851,bobby285271,1829167120732,864,60898049116,781,0,+85,85
852,12345regfdsgs,1829147089529,795,63179310956,779,0,+85,85
853,primenumber_zz,1808269790651,873,60085002730,776,314,+152,466
854,seven_three,1780915378689,644,63179310956,774,178,+146,324
855,neige28,1777592555297,872,60354357293,771,0,+83,83
856,yu0727harada,1758499558206,874,58166692700,769,957,+31,988
857,naniwazu,1697079210950,203,92440794561,766,826,+43,869
858,osata,374194362699,857,61258745083,764,345,+146,491
859,PCTprobability,285359757,875,9929015957,761,66,+107,173
860,Diastereomer,0,876,0,434,17,+48,65
860,Xhroria_51,0,876,0,434,0,+36,36
860,kotatsugame,0,632,63179310956,434,1783,+0,1783
860,muzudho,0,876,0,434,0,+36,36
860,k3msatc,0,876,0,434,320,+74,394
860,MarioChao,0,876,0,434,0,+36,36
860,Itta,0,876,0,434,237,+59,296
860,arus,0,876,0,434,102,+65,167
860,Taka007,0,876,0,434,0,+36,36
860,NekoMiMi_Cat,0,876,0,434,0,+36,36
860,namesyo2729,0,876,0,434,230,+60,290
860,hdnkt,0,752,63179310956,434,0,+36,36
860,anmolsharma,0,876,0,434,0,+36,36
860,kshitij688,0,876,0,434,0,+36,36
860,hoxosh,0,876,0,434,0,+36,36
860,ryusuke_h,0,876,0,434,155,+60,215
860,gnu_0624,0,876,0,434,223,+59,282
860,ibuki_,0,876,0,434,0,+36,36
860,ntzekeat,0,876,0,434,0,+36,36
860,Californium,0,876,0,434,1109,+7,1116
860,kongran,0,876,0,434,0,+36,36
860,pythonistaharuka,0,876,0,434,226,+59,285
860,Ergonium,0,876,0,434,18,+48,66
860,Hikari_Kagura,0,680,63179310956,434,52,+58,110
860,sa10,0,876,0,434,673,+26,699
860,terakan315,0,555,76947159438,434,553,+37,590
860,dokin,0,876,0,434,88,+53,141
860,Kiogoll,0,836,63117719888,434,458,+47,505
860,KTaka10,0,751,63179310956,434,0,+36,36
860,DivineJK,0,876,0,434,377,+57,434
860,syu_mei,0,515,82924474857,434,531,+50,581
860,yakitorin,0,876,0,434,0,+36,36
860,naoyuk,0,876,0,434,0,+36,36
860,okuyama,0,876,0,434,141,+68,209
860,eightkun,0,876,0,434,0,+36,36
860,superrino1,0,876,0,434,158,+70,228
860,yougoto,0,876,0,434,356,+72,428
860,ikurayasan,0,876,0,434,0,+36,36
860,Nakagawa1225,0,876,0,434,18,+48,66
860,aoking,0,649,63179310956,434,100,+65,165
860,kingtito,0,876,0,434,17,+48,65
860,Junmori,0,876,0,434,95,+65,160
